signal_i,entry_i,signal_time,session,style,direction,entry,stop,risk,target_r,range_ratio,excursion_atr,body_frac,entry_time,exit_time,gross_r,net_r,reason,balance_before_rm,risk_rm,pnl_rm,balance_after_rm
40236,40237,2026-04-28 08:25:00+00:00,LONDON,REVERSAL,1,4626.568,4619.092279631307,7.475720368693146,2.0,1.3431149674620273,0.4849649255351398,0.7949101796407438,2026-04-28 08:30:00+00:00,2026-04-28 09:20:00+00:00,-1.0,-1.061887922124203,stop,91.12308335198502,4.556154167599251,-4.838125081909497,86.28495827007552
40522,40523,2026-04-29 09:15:00+00:00,LONDON,REVERSAL,1,4579.308,4572.493008936273,6.814991063726666,2.0,0.5964425162689738,0.49655718887983913,0.7815126050420703,2026-04-29 09:20:00+00:00,2026-04-29 09:20:00+00:00,-1.0,-1.067194629562667,stop,86.28495827007552,4.314247913503777,-4.604142203893172,81.68081606618235
40603,40604,2026-04-29 16:00:00+00:00,NEW_YORK,REVERSAL,1,4561.955,4545.544214818132,16.41078518186805,2.0,0.8711111111111273,0.6009098197623519,0.8279631760644556,2026-04-29 16:05:00+00:00,2026-04-29 16:35:00+00:00,-1.0,-1.027798517556859,stop,81.68081606618235,4.084040803309118,-4.197571083282835,77.4832449828995
41113,41114,2026-05-01 12:30:00+00:00,NEW_YORK,REVERSAL,-1,4597.545,4604.082476791962,6.537476791962035,2.0,0.9578893962455755,0.934737540517065,0.7471751412429404,2026-05-01 12:35:00+00:00,2026-05-01 13:35:00+00:00,-1.0,-1.0703259857939806,stop,77.4832449828995,3.8741622491449754,-4.146616528441921,73.33662845445758
41324,41325,2026-05-04 07:05:00+00:00,LONDON,REVERSAL,1,4590.805,4586.392814153784,4.412185846216744,2.0,0.574255363465936,0.6294652648682766,0.6995305164317865,2026-05-04 07:10:00+00:00,2026-05-04 07:25:00+00:00,-1.0,-1.1040483143731676,stop,73.33662845445758,3.666831422722879,-4.0483590513477585,69.28826940310982
41424,41425,2026-05-04 15:25:00+00:00,NEW_YORK,REVERSAL,1,4538.295,4513.383743803608,24.91125619639206,2.0,1.7726315789473837,0.9398452122641765,0.6655213318607375,2026-05-04 15:30:00+00:00,2026-05-04 15:50:00+00:00,-1.0,-1.0182178488480131,stop,69.28826940310982,3.4644134701554914,-3.5275276311018047,65.76074177200802
41603,41604,2026-05-05 07:20:00+00:00,LONDON,REVERSAL,-1,4551.055,4556.083480286156,5.028480286156082,2.0,0.8520013868229324,0.9078587119045833,0.8436781609194864,2026-05-05 07:25:00+00:00,2026-05-05 07:35:00+00:00,-1.0,-1.0905055750646875,stop,65.76074177200802,3.288037088600401,-3.585622776138201,62.175118995869816
41668,41669,2026-05-05 12:45:00+00:00,NEW_YORK,REVERSAL,-1,4563.375,4569.217501079178,5.842501079177964,2.0,0.658684210526333,0.6418330170182116,0.6413043478260296,2026-05-05 12:50:00+00:00,2026-05-05 13:00:00+00:00,-1.0,-1.0781065324277537,stop,62.175118995869816,3.108755949793491,-3.3515700971960083,58.823548898673806
41877,41878,2026-05-06 07:10:00+00:00,LONDON,REVERSAL,-1,4658.608,4668.452408237026,9.844408237026073,2.0,1.8675033661507217,0.7773671704208869,0.8968614838637785,2026-05-06 07:15:00+00:00,2026-05-06 07:25:00+00:00,-1.0,-1.0473223772098192,stop,58.823548898673806,2.9411774449336905,-3.0803609534238547,55.74318794524995
42230,42231,2026-05-07 13:35:00+00:00,NEW_YORK,REVERSAL,-1,4752.415,4757.838109807531,5.423109807530636,2.0,0.8429333333333143,0.5018539371335065,0.561872909698983,2026-05-07 13:40:00+00:00,2026-05-07 13:45:00+00:00,2.0,1.912367346989716,target,55.74318794524995,2.7871593972624975,5.330072622180338,61.07326056743029
42498,42499,2026-05-08 12:55:00+00:00,NEW_YORK,REVERSAL,-1,4723.958,4732.902544673268,8.944544673267956,2.0,0.8394370009473483,0.5524797571697717,0.5569948186528375,2026-05-08 13:00:00+00:00,2026-05-08 13:30:00+00:00,-1.0,-1.0528138454506044,stop,61.07326056743029,3.0536630283715147,-3.2149387156101525,57.858321851820136
43058,43059,2026-05-12 13:35:00+00:00,NEW_YORK,REVERSAL,1,4698.405,4682.214273135168,16.19072686483196,2.0,0.703524937838213,0.18257267271260225,0.6516084873373817,2026-05-12 13:40:00+00:00,2026-05-12 13:55:00+00:00,-1.0,-1.0290191109962175,stop,57.858321851820136,2.892916092591007,-2.976865945784649,54.881455906035484
43327,43328,2026-05-13 13:00:00+00:00,NEW_YORK,REVERSAL,1,4687.755,4682.487648564388,5.2673514356119995,2.0,0.7601406291139424,0.42257691351588417,0.6286127167629203,2026-05-13 13:05:00+00:00,2026-05-13 13:30:00+00:00,-1.0,-1.088996435064245,stop,54.881455906035484,2.7440727953017743,-2.9882854916404096,51.89317041439507
43612,43613,2026-05-14 13:45:00+00:00,NEW_YORK,REVERSAL,1,4689.285,4674.224863280729,15.060136719271213,2.0,0.9655557862127452,1.66046208293047,0.8529871542173245,2026-05-14 13:50:00+00:00,2026-05-14 16:05:00+00:00,-1.0,-1.0311370679258145,stop,51.89317041439507,2.594658520719754,-2.675448579323698,49.21772183507137
43827,43828,2026-05-15 08:40:00+00:00,LONDON,REVERSAL,1,4562.145,4556.296411536862,5.848588463138185,2.0,2.3211417130351752,0.14446778714906547,0.8369781312127733,2026-05-15 08:45:00+00:00,2026-05-15 08:55:00+00:00,-1.0,-1.0780042061217636,stop,49.21772183507137,2.4608860917535686,-2.6528455576968955,46.56487627737448
44091,44092,2026-05-18 07:40:00+00:00,LONDON,REVERSAL,-1,4548.855,4555.226759975849,6.3717599758492725,2.0,1.5564946280946936,0.3657535351508831,0.5729483282674117,2026-05-18 07:45:00+00:00,2026-05-18 08:50:00+00:00,-1.0,-1.0713908718665082,stop,46.56487627737448,2.328243813868724,-2.4944591696586165,44.07041710771586
44153,44154,2026-05-18 12:50:00+00:00,NEW_YORK,REVERSAL,-1,4563.145,4575.13818184951,11.99318184950971,2.0,1.1830477620044015,0.9411046222662328,0.7821522309710737,2026-05-18 12:55:00+00:00,2026-05-18 13:00:00+00:00,-1.0,-1.0380478263171382,stop,44.07041710771586,2.203520855385793,-2.2873600341777034,41.78305707353816
44404,44405,2026-05-19 10:45:00+00:00,LONDON,REVERSAL,1,4532.765,4526.667800329251,6.097199670749433,2.0,1.2720932506273614,0.5590830953248029,0.5553935860057095,2026-05-19 10:50:00+00:00,2026-05-19 11:00:00+00:00,2.0,1.9256582489540996,target,41.78305707353816,2.089152853676908,4.022994426008935,45.806051499547095
44705,44706,2026-05-20 12:50:00+00:00,NEW_YORK,REVERSAL,-1,4498.288,4503.490025031915,5.202025031915582,2.0,0.8252012462464787,0.46434342345077445,0.9579366836394694,2026-05-20 12:55:00+00:00,2026-05-20 13:10:00+00:00,-1.0,-1.0864718637915427,stop,45.806051499547095,2.2903025749773547,-2.488349307282216,43.31770219226488
44962,44963,2026-05-21 11:15:00+00:00,LONDON,REVERSAL,1,4519.005,4514.52279783638,4.482202163620059,2.0,0.9635946813388331,0.4305574162841548,0.6961722488038959,2026-05-21 11:20:00+00:00,2026-05-21 11:25:00+00:00,-1.0,-1.1008210882739438,stop,43.31770219226488,2.165885109613244,-2.3842520034407815,40.933450188824104
44983,44984,2026-05-21 13:00:00+00:00,NEW_YORK,REVERSAL,1,4511.918,4498.355961190356,13.562038809644037,2.0,1.0694599128755387,0.8256248375057623,0.6318289786222878,2026-05-21 13:05:00+00:00,2026-05-21 13:15:00+00:00,-1.0,-1.0332687294538012,stop,40.933450188824104,2.0466725094412053,-2.114762703438337,38.818687485385766
45284,45285,2026-05-22 15:05:00+00:00,NEW_YORK,REVERSAL,1,4510.935,4504.1028776598005,6.8321223401999305,2.0,0.7502854806648436,0.7807429977509603,0.9411764705880284,2026-05-22 15:10:00+00:00,2026-05-22 16:30:00+00:00,2.0,1.9339746161531997,target,38.818687485385766,1.9409343742692884,3.753717811455998,42.572405296841765
45717,45718,2026-05-26 07:40:00+00:00,LONDON,REVERSAL,1,4526.565,4521.116623727978,5.44837627202196,2.0,0.8651316555304819,0.2055404814510871,0.6441281138789966,2026-05-26 07:45:00+00:00,2026-05-26 07:55:00+00:00,2.0,1.9169190090037571,target,42.572405296841765,2.1286202648420884,4.080392648626411,46.65279794546818
45777,45778,2026-05-26 12:40:00+00:00,NEW_YORK,REVERSAL,1,4511.905,4500.952255332805,10.952744667194565,2.0,1.1261068702290267,0.23016181002943997,0.9849246231156141,2026-05-26 12:45:00+00:00,2026-05-26 16:10:00+00:00,-1.0,-1.041194286337323,stop,46.65279794546818,2.3326398972734093,-2.4287313331235536,44.22406661234463
46004,46005,2026-05-27 08:35:00+00:00,LONDON,REVERSAL,1,4492.635,4487.508056900388,5.1269430996126175,2.0,0.8461130371485552,0.6985212637801184,0.9525959367945676,2026-05-27 08:40:00+00:00,2026-05-27 09:30:00+00:00,-1.0,-1.0876279473501365,stop,44.22406661234463,2.2112033306172316,-2.404966539653005,41.819100072691626
46537,46538,2026-05-29 07:00:00+00:00,LONDON,REVERSAL,-1,4518.845,4524.526007597255,5.681007597254393,2.0,0.687034757984537,0.6654803339772026,0.9126984126984915,2026-05-29 07:05:00+00:00,2026-05-29 07:35:00+00:00,-1.0,-1.0795430198365505,stop,41.819100072691626,2.090955003634581,-2.257275878966021,39.561824193725606
46624,46625,2026-05-29 14:15:00+00:00,NEW_YORK,REVERSAL,-1,4537.725,4545.907940067532,8.18294006753149,2.0,1.0651038755728621,0.2659426949234001,0.8128415300547766,2026-05-29 14:20:00+00:00,2026-05-29 14:50:00+00:00,-1.0,-1.0554534795874275,stop,39.561824193725606,1.9780912096862804,-2.0877832502046885,37.47404094352092
46858,46859,2026-06-01 10:45:00+00:00,LONDON,REVERSAL,1,4508.955,4504.386150353372,4.568849646628223,2.0,0.8913529207938341,0.7322810861341945,0.6590909090907446,2026-06-01 10:50:00+00:00,2026-06-01 10:55:00+00:00,-1.0,-1.0986890650544294,stop,37.47404094352092,1.873702047176046,-2.0586159504024204,35.4154249931185
47111,47112,2026-06-02 08:50:00+00:00,LONDON,REVERSAL,-1,4527.775,4529.8613129230125,2.0863129230128834,2.0,1.5608712795574264,0.3574067910639542,0.9029725182273419,2026-06-02 08:55:00+00:00,2026-06-02 09:05:00+00:00,-1.0,-1.2170228133113108,stop,35.4154249931185,1.7707712496559251,-2.1550690079870396,33.26035598513146
47371,47372,2026-06-03 07:30:00+00:00,LONDON,REVERSAL,1,4461.235,4453.469931879742,7.765068120257638,2.0,0.8308181752450706,0.34553794621918077,0.7150610583447102,2026-06-03 07:35:00+00:00,2026-06-03 07:55:00+00:00,-1.0,-1.0574526189713835,stop,33.26035598513146,1.6630177992565731,-1.7585625272198897,31.50179345791157
47447,47448,2026-06-03 13:50:00+00:00,NEW_YORK,REVERSAL,1,4444.125,4433.817543404274,10.307456595725853,2.0,1.0874179538255602,0.4707177804918564,0.6451612903226139,2026-06-03 13:55:00+00:00,2026-06-03 16:20:00+00:00,-1.0,-1.0431156314724899,stop,31.50179345791157,1.5750896728955786,-1.6430006587682688,29.858792799143302
48262,48263,2026-06-08 12:45:00+00:00,NEW_YORK,REVERSAL,-1,4332.495,4338.975335531184,6.48033553118421,2.0,2.014551387709568,0.665289181179985,0.5716845878135558,2026-06-08 12:50:00+00:00,2026-06-08 13:30:00+00:00,-1.0,-1.066856028968739,stop,29.858792799143302,1.4929396399571653,-1.5927516557747203,28.266041143368582
48551,48552,2026-06-09 13:50:00+00:00,NEW_YORK,REVERSAL,-1,4334.015,4353.7184349586405,19.703434958640173,2.0,0.7186816300190388,1.1080902823098633,0.9375000000000209,2026-06-09 13:55:00+00:00,2026-06-09 14:40:00+00:00,2.0,1.9780037591968223,target,28.266041143368582,1.4133020571684292,2.7955167819597553,31.061557925328337
48764,48765,2026-06-10 08:35:00+00:00,LONDON,REVERSAL,1,4172.925,4166.74330648413,6.181693515870393,2.0,1.3799820013067197,0.5403941738946064,0.6129032258064516,2026-06-10 08:40:00+00:00,2026-06-10 08:45:00+00:00,-1.0,-1.0675045598635189,stop,31.061557925328337,1.553077896266417,-1.6579177360876411,29.403640189240697
48811,48812,2026-06-10 12:30:00+00:00,NEW_YORK,REVERSAL,1,4162.415,4135.64951204235,26.765487957650294,2.0,1.9583523523208313,0.8571312738014345,0.5784070893879407,2026-06-10 12:35:00+00:00,2026-06-10 13:15:00+00:00,-1.0,-1.0155514258009641,stop,29.403640189240697,1.470182009462035,-1.4930454358960963,27.9105947533446
49109,49110,2026-06-11 14:20:00+00:00,NEW_YORK,REVERSAL,1,4079.355,4060.9819902207814,18.37300977921859,2.0,1.0559639909977432,1.3289144348289665,0.8286311389759787,2026-06-11 14:25:00+00:00,2026-06-11 17:30:00+00:00,2.0,1.9777970237374276,target,27.9105947533446,1.3955297376672302,2.760074561695321,30.670669315039923
49596,49597,2026-06-15 08:55:00+00:00,LONDON,REVERSAL,-1,4334.025,4339.876336013327,5.851336013327455,2.0,1.075342465753414,0.6668709900816181,0.982387475538134,2026-06-15 09:00:00+00:00,2026-06-15 09:00:00+00:00,-1.0,-1.074068981684328,stop,30.670669315039923,1.5335334657519963,-1.6471207279390851,29.023548587100837
49645,49646,2026-06-15 13:00:00+00:00,NEW_YORK,REVERSAL,-1,4342.825,4349.661160117044,6.836160117044528,2.0,1.2558001189768282,0.2728461596722055,0.8615160349853285,2026-06-15 13:05:00+00:00,2026-06-15 13:10:00+00:00,-1.0,-1.0635272569051166,stop,29.023548587100837,1.451177429355042,-1.5433667507245863,27.48018183637625
49921,49922,2026-06-16 13:00:00+00:00,NEW_YORK,REVERSAL,-1,4347.135,4355.497479118651,8.362479118651208,2.0,0.8010113027959498,1.2194041583205162,0.9365482233502547,2026-06-16 13:05:00+00:00,2026-06-16 14:15:00+00:00,2.0,1.948016193065231,target,27.48018183637625,1.3740090918188126,2.676591960281899,30.15677379665815
50488,50489,2026-06-18 14:15:00+00:00,NEW_YORK,REVERSAL,1,4249.405,4235.481482300457,13.923517699542572,2.0,2.090232558139551,0.3289139555358643,0.5993288590604288,2026-06-18 14:20:00+00:00,2026-06-18 15:25:00+00:00,-1.0,-1.0305196222082555,stop,30.15677379665815,1.5078386898329077,-1.553857356997599,28.60291643966055
50749,50750,2026-06-19 13:00:00+00:00,NEW_YORK,REVERSAL,-1,4168.905,4182.394077625782,13.489077625782556,2.0,1.0997749437359563,0.4087517737699549,0.5688448074679004,2026-06-19 13:05:00+00:00,2026-06-19 13:10:00+00:00,-1.0,-1.0309057825572276,stop,28.60291643966055,1.4301458219830276,-1.4743455977823627,27.128570841878187
50984,50985,2026-06-22 13:35:00+00:00,NEW_YORK,REVERSAL,1,4191.905,4184.132777565324,7.772222434675314,2.0,0.7761890866647426,0.692077379042754,0.7583643122677846,2026-06-22 13:40:00+00:00,2026-06-22 14:05:00+00:00,2.0,1.9460655554414132,target,27.128570841878187,1.3564285420939095,2.6396988641865704,29.768269706064757
51181,51182,2026-06-23 07:00:00+00:00,LONDON,REVERSAL,1,4119.545,4109.028846791534,10.516153208465767,2.0,1.842001316655699,0.5964607414917545,0.5825346112886681,2026-06-23 07:05:00+00:00,2026-06-23 07:40:00+00:00,-1.0,-1.0391734973648317,stop,29.768269706064757,1.488413485303238,-1.5467198470475443,28.221549859017212
51278,51279,2026-06-23 15:05:00+00:00,NEW_YORK,REVERSAL,-1,4123.138,4136.518586419073,13.380586419072642,2.0,1.2404435366209747,0.30043542721118105,0.8712798229072878,2026-06-23 15:10:00+00:00,2026-06-23 15:35:00+00:00,-1.0,-1.0308143295881478,stop,28.221549859017212,1.4110774929508607,-1.4545588998930659,26.766990959124147
52018,52019,2026-06-26 07:45:00+00:00,LONDON,REVERSAL,-1,4028.825,4032.43481976822,3.6098197682204045,2.0,0.8636952099130769,0.43768540339672996,0.7583081570997763,2026-06-26 07:50:00+00:00,2026-06-26 08:00:00+00:00,-1.0,-1.1116073726303006,stop,26.766990959124147,1.3383495479562075,-1.4877192246645503,25.2792717344596
52087,52088,2026-06-26 13:30:00+00:00,NEW_YORK,REVERSAL,-1,4050.195,4057.7795654421143,7.584565442114126,2.0,0.8687773562883015,0.16603746923703672,0.6966413867822621,2026-06-26 13:35:00+00:00,2026-06-26 13:40:00+00:00,-1.0,-1.0534004885436263,stop,25.2792717344596,1.26396358672298,-1.3314598597553413,23.947811874704257
52379,52380,2026-06-29 14:50:00+00:00,NEW_YORK,REVERSAL,1,4025.898,4017.552674654022,8.345325345977926,2.0,1.2932398890348942,0.7585357755524841,0.8223470661672672,2026-06-29 14:55:00+00:00,2026-06-29 15:20:00+00:00,-1.0,-1.0482413546877511,stop,23.947811874704257,1.197390593735213,-1.2551543380673702,22.692657536636887
52591,52592,2026-06-30 09:30:00+00:00,LONDON,REVERSAL,-1,4013.128,4019.2394481980637,6.111448198063499,2.0,1.3578139448862727,0.7388335814389814,0.6836148648648608,2026-06-30 09:35:00+00:00,2026-06-30 09:45:00+00:00,-1.0,-1.0656657451710319,stop,22.692657536636887,1.1346328768318443,-1.209139390184559,21.483518146452326
52633,52634,2026-06-30 13:00:00+00:00,NEW_YORK,REVERSAL,1,4016.205,4008.287353731348,7.917646268651879,2.0,0.7013641425389673,0.6315408799570836,0.7347391786903141,2026-06-30 13:05:00+00:00,2026-06-30 13:20:00+00:00,2.0,1.949275266111581,target,21.483518146452326,1.0741759073226163,2.0938645275969416,23.577382674049268
52840,52841,2026-07-01 07:15:00+00:00,LONDON,REVERSAL,1,3969.995,3959.0900574793136,10.90494252068629,2.0,0.7375624190863755,1.902465463078045,0.8093492208982626,2026-07-01 07:20:00+00:00,2026-07-01 10:35:00+00:00,2.0,1.9635945352993007,target,23.577382674049268,1.1788691337024635,2.314820988771178,25.892203662820446
53122,53123,2026-07-02 07:45:00+00:00,LONDON,REVERSAL,-1,4069.555,4075.7028190433953,6.14781904339543,2.0,0.8034029961161511,0.1567521245240873,0.6513157894736681,2026-07-02 07:50:00+00:00,2026-07-02 08:20:00+00:00,-1.0,-1.066195100592167,stop,25.892203662820446,1.2946101831410224,-1.3803070344416861,24.51189662837876
53464,53465,2026-07-03 13:15:00+00:00,NEW_YORK,REVERSAL,1,4169.355,4165.780544484596,3.574455515403315,2.0,0.5083518930957481,0.46654177135109925,0.6682242990653838,2026-07-03 13:20:00+00:00,2026-07-03 13:35:00+00:00,-1.0,-1.1166430798210552,stop,24.51189662837876,1.2255948314189382,-1.36855198716841,23.14334464121035
53655,53656,2026-07-06 10:10:00+00:00,LONDON,REVERSAL,1,4148.205,4143.108027310199,5.096972689801078,2.0,1.0567574907214672,0.22897147062416595,0.8863636363636022,2026-07-06 10:15:00+00:00,2026-07-06 11:25:00+00:00,2.0,1.9186143373241835,target,23.14334464121035,1.1571672320605175,2.2201576421130493,25.3635022833234
53687,53688,2026-07-06 12:50:00+00:00,NEW_YORK,REVERSAL,1,4139.365,4133.531486257567,5.833513742432842,2.0,0.8285077951002271,0.44716271969474986,0.7208480565371082,2026-07-06 12:55:00+00:00,2026-07-06 14:05:00+00:00,-1.0,-1.0709583483088478,stop,25.3635022833234,1.2681751141661701,-1.358162725633786,24.005339557689613
53981,53982,2026-07-07 14:20:00+00:00,NEW_YORK,REVERSAL,-1,4152.095,4160.017576410988,7.922576410987858,2.0,1.1602126044039445,0.10338822086205149,0.9063829787234273,2026-07-07 14:25:00+00:00,2026-07-07 15:55:00+00:00,2.0,1.9475916067626506,target,24.005339557689613,1.2002669778844808,2.337629892002187,26.3429694496918
54263,54264,2026-07-08 14:50:00+00:00,NEW_YORK,REVERSAL,1,4044.155,4032.7382540697445,11.416745930255729,2.0,2.412583518930936,0.6878885775226612,0.7272727272727342,2026-07-08 14:55:00+00:00,2026-07-08 15:15:00+00:00,-1.0,-1.0354230095397192,stop,26.3429694496918,1.31714847248459,-1.3638058353906384,24.97916361430116
54513,54514,2026-07-09 12:40:00+00:00,NEW_YORK,REVERSAL,-1,4112.895,4123.267009832425,10.372009832424737,2.0,0.6681514476614813,0.9076462594379844,0.7884028484232002,2026-07-09 12:45:00+00:00,2026-07-09 13:15:00+00:00,-1.0,-1.039653790021895,stop,24.97916361430116,1.248958180715058,-1.298484106159261,23.6806795081419
54757,54758,2026-07-10 10:00:00+00:00,LONDON,REVERSAL,1,4108.225,4103.398494951022,4.826505048978106,2.0,0.5121293800539193,1.2514882502689315,0.9389140271492235,2026-07-10 10:05:00+00:00,2026-07-10 11:25:00+00:00,-1.0,-1.0851180089590877,stop,23.6806795081419,1.184033975407095,-1.2848165899336603,22.395862918208238
54800,54801,2026-07-10 13:35:00+00:00,NEW_YORK,REVERSAL,1,4097.165,4086.593836139083,10.57116386091684,2.0,0.6201158817411864,1.0702569391692878,0.7851239669421627,2026-07-10 13:40:00+00:00,2026-07-10 14:30:00+00:00,-1.0,-1.0387579367220654,stop,22.395862918208238,1.119793145910412,-1.1631940178014104,21.23266890040683
55557,55558,2026-07-15 07:40:00+00:00,LONDON,REVERSAL,1,4022.405,4018.8174435275596,3.5875564724406104,2.0,0.8254978443851366,0.5435819345196226,0.6907894736843385,2026-07-15 07:45:00+00:00,2026-07-15 08:10:00+00:00,-1.0,-1.1121210225093283,stop,21.23266890040683,1.0616334450203415,-1.180664872406123,20.052004028000706
55659,55660,2026-07-15 16:10:00+00:00,NEW_YORK,REVERSAL,-1,4037.965,4043.0407422546855,5.075742254685338,2.0,0.7555474657885569,0.47025928753590485,0.7104761904761939,2026-07-15 16:15:00+00:00,2026-07-15 16:35:00+00:00,2.0,1.9204458225538814,target,20.052004028000706,1.0026002014000353,1.9254393684703779,21.977443396471084
56190,56191,2026-07-17 14:25:00+00:00,NEW_YORK,REVERSAL,-1,3998.345,4005.1684717047433,6.823471704743497,2.0,0.4992189205986647,0.16558281605420974,0.6534181240063833,2026-07-17 14:30:00+00:00,2026-07-17 15:00:00+00:00,-1.0,-1.0585969309027903,stop,21.977443396471084,1.0988721698235542,-1.1632627064297043,20.81418069004138
56394,56395,2026-07-20 08:25:00+00:00,LONDON,REVERSAL,-1,4021.665,4030.1489857747692,8.48398577476928,2.0,1.0496755426269868,0.11309111092569937,0.9612403100774971,2026-07-20 08:30:00+00:00,2026-07-20 11:30:00+00:00,-1.0,-1.047403014417588,stop,20.81418069004138,1.040709034502069,-1.090041779869085,19.724138910172293
56464,56465,2026-07-20 14:15:00+00:00,NEW_YORK,REVERSAL,1,4001.995,3997.2779270434808,4.717072956519132,2.0,1.3704755145493077,0.7394622694011715,0.7154811715481705,2026-07-20 14:20:00+00:00,2026-07-20 14:45:00+00:00,2.0,1.9151593575742956,target,19.724138910172293,0.9862069455086147,1.8887434601955868,21.61288237036788
56665,56666,2026-07-21 08:00:00+00:00,LONDON,REVERSAL,-1,4066.075,4072.8394977017883,6.764497701788514,2.0,1.4309688968449434,1.3166861009810666,0.7369230769230714,2026-07-21 08:05:00+00:00,2026-07-21 12:40:00+00:00,2.0,1.9398909545209109,target,21.61288237036788,1.0806441185183941,2.096331750570056,23.709214120937936
56722,56723,2026-07-21 12:45:00+00:00,NEW_YORK,REVERSAL,1,4060.055,4052.678058910018,7.376941089981756,2.0,0.8667461743906816,0.18595545859318507,0.7172653534183054,2026-07-21 12:50:00+00:00,2026-07-21 12:55:00+00:00,-1.0,-1.0550371075284002,stop,23.709214120937936,1.185460706046897,-1.250705034396293,22.458509086541643
56998,56999,2026-07-22 12:45:00+00:00,NEW_YORK,REVERSAL,-1,4118.625,4128.167952859326,9.542952859325851,2.0,0.5032397408207477,1.067533914216679,0.9473094170403307,2026-07-22 12:50:00+00:00,2026-07-22 13:15:00+00:00,-1.0,-1.043158811121812,stop,22.458509086541643,1.1229254543270821,-1.1713895819142595,21.287119504627384
57488,57489,2026-07-24 07:35:00+00:00,LONDON,REVERSAL,-1,4046.755,4054.334047596681,7.579047596680994,2.0,0.6922528517110305,0.6738850151842751,0.9626556016597536,2026-07-24 07:40:00+00:00,2026-07-24 08:40:00+00:00,-1.0,-1.0533939779158024,stop,21.287119504627384,1.0643559752313692,-1.1211861746674252,20.16593332995996
57565,57566,2026-07-24 14:00:00+00:00,NEW_YORK,REVERSAL,-1,4062.665,4070.724231547943,8.059231547943,2.0,1.1315278567646518,1.0818125790016866,0.6498637602180085,2026-07-24 14:05:00+00:00,2026-07-24 15:10:00+00:00,-1.0,-1.0504100791227042,stop,20.16593332995996,1.008296666497998,-1.059124981235321,19.106808348724638
57871,57872,2026-07-27 16:30:00+00:00,NEW_YORK,REVERSAL,1,4091.245,4084.1460268611795,7.098973138820384,2.0,0.7652030670876311,0.3315840149343796,0.7994987468671798,2026-07-27 16:35:00+00:00,2026-07-27 16:45:00+00:00,-1.0,-1.0576315041625841,stop,19.106808348724638,0.9553404174362319,-1.0103981226803929,18.096410226044245
58323,58324,2026-07-29 08:10:00+00:00,LONDON,REVERSAL,-1,4038.995,4042.7077548244165,3.7127548244166064,2.0,0.7416656261705636,0.9317053843219186,0.5701754385965588,2026-07-29 08:15:00+00:00,2026-07-29 09:30:00+00:00,2.0,1.8912129889795604,target,18.096410226044245,0.9048205113022123,1.711208303669871,19.807618529714116
58427,58428,2026-07-29 16:50:00+00:00,NEW_YORK,REVERSAL,1,4025.205,4016.814877777236,8.390122222764148,2.0,0.9212851405622394,1.590841059734558,0.9748427672955641,2026-07-29 16:55:00+00:00,2026-07-29 17:10:00+00:00,2.0,1.9520244771991666,target,19.807618529714116,0.9903809264857059,1.9332478102512862,21.7408663399654
59168,59169,2026-08-03 09:35:00+00:00,LONDON,REVERSAL,1,4052.275,4045.8641171716677,6.410882828332433,2.0,0.8284680960992026,0.14480025973148183,0.873355263157971,2026-08-03 09:40:00+00:00,2026-08-03 10:50:00+00:00,-1.0,-1.0632093131088165,stop,21.7408663399654,1.08704331699827,-1.15575457838526,20.58511176158014
59207,59208,2026-08-03 12:50:00+00:00,NEW_YORK,REVERSAL,1,4045.565,4042.4578445912425,3.107155408757535,2.0,0.7249771271729154,0.5283377346866975,0.5548780487805038,2026-08-03 12:55:00+00:00,2026-08-03 13:00:00+00:00,-1.0,-1.1302015659917606,stop_same_bar,20.58511176158014,1.029255588079007,-1.1632662774526643,19.421845484127477
59493,59494,2026-08-04 13:40:00+00:00,NEW_YORK,REVERSAL,-1,4083.145,4092.5311866385337,9.386186638533673,2.0,1.5554216867469506,1.0357075462366119,0.6222760290557132,2026-08-04 13:45:00+00:00,2026-08-04 13:45:00+00:00,-1.0,-1.0435016387084954,stop,19.421845484127477,0.9710922742063739,-1.0133363794715107,18.408509104655966
59689,59690,2026-08-05 07:00:00+00:00,LONDON,REVERSAL,-1,4170.265,4180.273897969653,10.008897969652935,2.0,2.7278295605858633,1.1540557036634829,0.8102108768035522,2026-08-05 07:05:00+00:00,2026-08-05 10:10:00+00:00,2.0,1.9583344239031681,target,18.408509104655966,0.9204254552327984,1.8025008536191336,20.2110099582751
59759,59760,2026-08-05 12:50:00+00:00,NEW_YORK,REVERSAL,-1,4187.305,4194.695490826252,7.390490826252062,2.0,1.6959839357429327,0.21866599284725907,0.8619756427604341,2026-08-05 12:55:00+00:00,2026-08-05 13:00:00+00:00,-1.0,-1.056658009575306,stop,20.2110099582751,1.010550497913755,-1.0678062777008828,19.143203680574217
60044,60045,2026-08-06 13:35:00+00:00,NEW_YORK,REVERSAL,1,4258.645,4248.869024177982,9.775975822018154,2.0,1.2851405622489795,0.3133287124045654,0.5648085963733828,2026-08-06 13:40:00+00:00,2026-08-06 15:35:00+00:00,-1.0,-1.0435623520099997,stop,19.143203680574217,0.957160184028711,-0.9988563328953257,18.14434734767889
