candidate,trades,trades_per_30d,end_rm,lowest_rm,max_drawdown_pct,min_month_trades,params
V6-0236,619,25.403556771545826,1.477596108012951,0.3043647300267967,99.82778411278704,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""DYNAMIC""}"
V6-0228,619,25.403556771545826,1.477596108012951,0.3043647300267967,99.82778411278704,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""DYNAMIC""}"
V6-1187,494,20.27359781121751,1.4608746711667047,0.13121034549177016,99.880687443533,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""ADAPTIVE"", ""range_ratio_cut"": 0.8, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED4""}"
V6-0199,639,26.22435020519836,1.4314529711584174,0.2850769181969231,99.82466818562531,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-0207,639,26.22435020519836,1.4314529711584174,0.2850769181969231,99.82466818562531,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-0203,639,26.22435020519836,1.1861351493817893,0.15304287354202134,99.89945133426325,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED4""}"
V6-0195,639,26.22435020519836,1.1861351493817893,0.15304287354202134,99.89945133426325,8,"{""body_min"": 0.4, ""excursion_atr"": 0.0, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED4""}"
V6-0239,618,25.3625170998632,0.9318106254978485,0.27888091898849315,99.82847893182654,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-0231,618,25.3625170998632,0.9318106254978485,0.27888091898849315,99.82847893182654,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.16, ""target_scheme"": ""FIXED4""}"
V6-0227,618,25.3625170998632,0.7904537114204125,0.1537209913181775,99.89900581310943,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 4, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED4""}"
V6-0235,618,25.3625170998632,0.7904537114204125,0.1537209913181775,99.89900581310943,8,"{""body_min"": 0.4, ""excursion_atr"": 0.1, ""mode"": ""REVERSAL"", ""range_ratio_cut"": 1.0, ""retest_bars"": 8, ""sessions"": ""BOTH"", ""stop_buffer_atr"": 0.08, ""target_scheme"": ""FIXED4""}"
