window,technique,entry_time,exit_time,direction,entry,stop,target_r,gross_r,net_r,reason,priority,route_rank,strategy,balance_before_rm,balance_after_rm
2024,M15-0591 MTF,2024-01-02 05:45:00+00:00,2024-01-02 11:45:00+00:00,1,2072.14,2069.1753647567275,3.0,-1.0,-1.0698952764830783,stop,0,3,Ensemble REGIME-ROUTER,100.0,94.65052361758461
2024,Structural Frequency M15,2024-01-03 07:15:00+00:00,2024-01-03 09:45:00+00:00,-1,2062.13,2065.6169144271953,2.0,2.0,1.9408608945514405,target,4,2,Ensemble REGIME-ROUTER,94.65052361758461,103.83569861449399
2024,Structural Portfolio MTF,2024-01-04 04:15:00+00:00,2024-01-04 06:30:00+00:00,-1,2043.53,2047.110519073261,3.0,-1.0,-1.0570735683342922,stop,1,0,Ensemble REGIME-ROUTER,103.83569861449399,98.34759999174862
2024,Outcome First M15,2024-01-04 12:00:00+00:00,2024-01-05 05:15:00+00:00,-1,2045.16,2049.9541904188013,3.0,0.29410596510112036,0.25144683349926417,time_exit,2,2,Ensemble REGIME-ROUTER,98.34759999174862,99.5840596217575
2024,V1 Legacy M15,2024-01-05 06:45:00+00:00,2024-01-05 07:15:00+00:00,-1,2041.38,2045.4080773564162,2.0,-1.0,-1.0506787685382553,stop,3,1,Ensemble REGIME-ROUTER,99.5840596217575,94.35251676528608
2024,V1 Legacy M15,2024-01-05 09:45:00+00:00,2024-01-05 13:45:00+00:00,-1,2041.33,2044.0256133144899,2.0,2.0,1.924272150273666,target,3,1,Ensemble REGIME-ROUTER,94.35251676528608,103.43051278126954
2024,Structural Frequency M15,2024-01-05 16:15:00+00:00,2024-01-08 03:45:00+00:00,-1,2055.75,2064.607950566378,2.0,2.0,1.9767920357582147,target,4,2,Ensemble REGIME-ROUTER,103.43051278126954,113.65354347728963
2024,V1 Legacy M15,2024-01-08 11:15:00+00:00,2024-01-08 15:45:00+00:00,-1,2025.67,2032.061340654103,3.0,-1.0,-1.0316939764226083,stop,3,1,Ensemble REGIME-ROUTER,113.65354347728963,107.7907596670594
2024,Structural Portfolio MTF,2024-01-09 01:45:00+00:00,2024-01-09 07:30:00+00:00,-1,2031.87,2035.8981645848098,3.0,-1.0,-1.05044158343634,stop,1,0,Ensemble REGIME-ROUTER,107.7907596670594,102.12936485383581
2024,M15-0591 MTF,2024-01-09 08:00:00+00:00,2024-01-09 08:15:00+00:00,1,2036.03,2032.9177116653543,3.0,-1.0,-1.0654190672931918,stop,0,3,Ensemble REGIME-ROUTER,102.12936485383581,96.68883622154482
2024,Structural Portfolio MTF,2024-01-09 08:30:00+00:00,2024-01-09 10:45:00+00:00,-1,2031.8,2038.5836880710688,3.0,-1.0,-1.0299512592370699,stop,1,0,Ensemble REGIME-ROUTER,96.68883622154482,91.70959679051748
2024,Structural Portfolio MTF,2024-01-09 11:15:00+00:00,2024-01-09 13:45:00+00:00,-1,2034.0,2038.83121788702,3.0,-1.0,-1.042101185406369,stop,1,0,Ensemble REGIME-ROUTER,91.70959679051748,86.93106281409055
2024,Outcome First M15,2024-01-10 07:30:00+00:00,2024-01-10 18:00:00+00:00,1,2028.54,2023.523932216165,3.0,-1.0,-1.0404408410615429,stop,2,1,Ensemble REGIME-ROUTER,86.93106281409055,82.40873140865725
2024,Structural Frequency M15,2024-01-11 08:30:00+00:00,2024-01-11 13:30:00+00:00,-1,2033.37,2035.9250068207855,3.0,-1.0,-1.0795837405778352,stop,4,2,Ensemble REGIME-ROUTER,82.40873140865725,77.96037508313563
2024,Structural Portfolio MTF,2024-01-12 00:30:00+00:00,2024-01-12 06:00:00+00:00,-1,2031.23,2035.969449557694,2.0,-1.0,-1.0428579305523478,stop,1,0,Ensemble REGIME-ROUTER,77.96037508313563,73.89529531192144
2024,Structural Portfolio MTF,2024-01-12 18:30:00+00:00,2024-01-15 11:45:00+00:00,1,2046.82,2040.9162517205466,3.0,1.1077708077021478,1.0731009690993825,time_exit,1,0,Ensemble REGIME-ROUTER,73.89529531192144,77.86015096247685
2024,Structural Portfolio MTF,2024-01-15 16:15:00+00:00,2024-01-16 03:45:00+00:00,1,2053.77,2048.9692430358195,4.0,-1.0,-1.0427801285364715,stop,1,3,Ensemble REGIME-ROUTER,77.86015096247685,73.80060005105082
2024,Outcome First M15,2024-01-16 14:00:00+00:00,2024-01-16 17:15:00+00:00,1,2037.63,2030.8498234588374,2.0,-1.0,-1.0300527572936997,stop,2,1,Ensemble REGIME-ROUTER,73.80060005105082,69.9996744724251
2024,V1 Legacy M15,2024-01-17 05:15:00+00:00,2024-01-17 08:00:00+00:00,-1,2021.45,2026.054966705913,2.0,-1.0,-1.0438971686245708,stop,3,1,Ensemble REGIME-ROUTER,69.9996744724251,66.34605137310479
2024,M15-0591 MTF,2024-01-17 15:15:00+00:00,2024-01-18 02:30:00+00:00,-1,2011.89,2020.060395119611,4.0,0.2472340652353176,0.22260991951718734,time_exit,0,0,Ensemble REGIME-ROUTER,66.34605137310479,67.08451583092729
2024,Structural Frequency M15,2024-01-18 13:30:00+00:00,2024-01-18 16:30:00+00:00,-1,2011.45,2017.561151009433,3.0,-1.0,-1.0329144214714252,stop,4,2,Ensemble REGIME-ROUTER,67.08451583092729,63.61988763796764
2024,Structural Frequency M15,2024-01-19 16:15:00+00:00,2024-01-22 05:30:00+00:00,1,2027.04,2022.6330616109826,3.0,-1.0,-1.045996558632443,stop,4,2,Ensemble REGIME-ROUTER,63.61988763796764,60.2925784614728
2024,Outcome First M15,2024-01-22 13:30:00+00:00,2024-01-23 05:45:00+00:00,-1,2025.12,2030.5113254691091,2.0,-1.0,-1.0375625625201699,stop,2,1,Ensemble REGIME-ROUTER,60.2925784614728,57.1647123510011
2024,Outcome First M15,2024-01-25 07:45:00+00:00,2024-01-25 08:30:00+00:00,1,2016.49,2013.288229648509,3.0,-1.0,-1.0629804695099694,stop,2,1,Ensemble REGIME-ROUTER,57.1647123510011,54.126463712287624
2024,Structural Portfolio MTF,2024-01-25 12:30:00+00:00,2024-01-25 13:45:00+00:00,-1,2014.63,2019.7985635982607,4.0,-1.0,-1.0389785278191799,stop,1,0,Ensemble REGIME-ROUTER,54.126463712287624,51.314652033095086
2024,Structural Frequency M15,2024-01-25 15:45:00+00:00,2024-01-26 09:00:00+00:00,-1,2020.39,2025.7832484642324,3.0,-0.04450008220308658,-0.0819615493207077,time_exit,4,2,Ensemble REGIME-ROUTER,51.314652033095086,51.10436061392081
2024,Structural Portfolio MTF,2024-01-29 12:00:00+00:00,2024-01-29 14:00:00+00:00,1,2028.02,2025.190963429483,3.0,3.0,2.9283141115553213,target,1,0,Ensemble REGIME-ROUTER,51.10436061392081,58.58684163130863
2024,Structural Portfolio MTF,2024-01-29 16:00:00+00:00,2024-01-30 09:15:00+00:00,1,2025.32,2020.1478313292555,3.0,2.468983672599751,2.4298256302208183,time_exit,1,0,Ensemble REGIME-ROUTER,58.58684163130863,65.70463210078071
2024,V1 Legacy M15,2024-01-30 14:00:00+00:00,2024-01-30 14:30:00+00:00,1,2037.7,2032.935002418466,2.0,2.0,1.9572360748325088,target,3,1,Ensemble REGIME-ROUTER,65.70463210078071,72.13460591234302
2024,Structural Frequency M15,2024-01-30 17:00:00+00:00,2024-01-31 10:15:00+00:00,1,2035.78,2029.7499535676093,3.0,0.3051386122196784,0.2713780098292108,time_exit,4,4,Ensemble REGIME-ROUTER,72.13460591234302,73.11339320195832
2024,Outcome First M15,2024-01-31 13:45:00+00:00,2024-01-31 20:15:00+00:00,1,2040.89,2035.7331028088738,3.0,-1.0,-1.0395759295630684,stop,2,2,Ensemble REGIME-ROUTER,73.11339320195832,69.31304701688651
2024,M15-0591 MTF,2024-02-01 10:30:00+00:00,2024-02-01 13:45:00+00:00,-1,2037.49,2041.5237701926737,3.0,-1.0,-1.0505108100531002,stop,0,3,Ensemble REGIME-ROUTER,69.31304701688651,65.6723417584386
2024,Structural Portfolio MTF,2024-02-02 03:15:00+00:00,2024-02-02 13:30:00+00:00,1,2054.23,2051.61534836848,4.0,-1.0,-1.0785661070574806,stop,1,3,Ensemble REGIME-ROUTER,65.6723417584386,62.13074365885122
2024,M15-0591 MTF,2024-02-05 03:15:00+00:00,2024-02-05 08:45:00+00:00,-1,2032.65,2036.0616981462485,3.0,3.0,2.9404211652711676,target,0,3,Ensemble REGIME-ROUTER,62.13074365885122,71.2652713422774
2024,Structural Portfolio MTF,2024-02-06 06:30:00+00:00,2024-02-06 13:15:00+00:00,-1,2027.28,2030.0056626080511,3.0,-1.0,-1.0743775107752425,stop,1,0,Ensemble REGIME-ROUTER,71.2652713422774,67.4369811008055
2024,Structural Portfolio MTF,2024-02-07 07:15:00+00:00,2024-02-07 08:45:00+00:00,1,2034.36,2032.2254654745302,3.0,-1.0,-1.0953069615752573,stop,1,0,Ensemble REGIME-ROUTER,67.4369811008055,63.74377135743893
2024,Structural Frequency M15,2024-02-07 09:45:00+00:00,2024-02-07 12:45:00+00:00,1,2034.57,2030.980455450914,2.0,-1.0,-1.0566804499060491,stop,4,2,Ensemble REGIME-ROUTER,63.74377135743893,60.375931507604584
2024,Structural Frequency M15,2024-02-07 13:30:00+00:00,2024-02-07 15:00:00+00:00,1,2034.75,2030.3411104554532,2.0,2.0,1.953848923193898,target,4,2,Ensemble REGIME-ROUTER,60.375931507604584,66.27420394575267
2024,V1 Legacy M15,2024-02-08 02:15:00+00:00,2024-02-08 02:30:00+00:00,1,2038.42,2036.437769040652,2.0,-1.0,-1.1028346364174655,stop,3,1,Ensemble REGIME-ROUTER,66.27420394575267,62.61972956513412
2024,Outcome First M15,2024-02-08 11:15:00+00:00,2024-02-08 13:45:00+00:00,-1,2033.18,2038.7261875859954,2.0,2.0,1.963340944234667,target,2,1,Ensemble REGIME-ROUTER,62.61972956513412,68.76692351374062
2024,M15-0591 MTF,2024-02-08 13:45:00+00:00,2024-02-08 14:30:00+00:00,-1,2022.76,2027.2308419763085,4.0,-1.0,-1.0452433794510927,stop,0,3,Ensemble REGIME-ROUTER,68.76692351374062,65.17301493734277
2024,Outcome First M15,2024-02-12 09:00:00+00:00,2024-02-12 13:30:00+00:00,-1,2023.54,2027.468155711065,3.0,-1.0,-1.0515137420418434,stop,2,1,Ensemble REGIME-ROUTER,65.17301493734277,61.74649889649706
2024,M15-0591 MTF,2024-02-12 14:15:00+00:00,2024-02-13 01:30:00+00:00,-1,2018.9,2022.6566684376744,4.0,-0.2315881783111245,-0.2853299453447323,time_exit,0,0,Ensemble REGIME-ROUTER,61.74649889649706,60.86559263872876
2024,V1 Legacy M15,2024-02-13 03:15:00+00:00,2024-02-13 05:45:00+00:00,-1,2017.57,2020.7755289339063,2.0,-1.0,-1.0629403147374277,stop,3,1,Ensemble REGIME-ROUTER,60.86559263872876,57.63076802892424
2024,Structural Portfolio MTF,2024-02-13 11:45:00+00:00,2024-02-13 13:45:00+00:00,1,2028.2,2025.8088359211833,3.0,-1.0,-1.0848206117667878,stop,1,0,Ensemble REGIME-ROUTER,57.63076802892424,54.50481577743786
2024,V1 Legacy M15,2024-02-13 19:30:00+00:00,2024-02-14 12:45:00+00:00,-1,1991.72,1996.0870943595366,3.0,0.29081121117216646,0.2452037697929668,time_exit,3,1,Ensemble REGIME-ROUTER,54.50481577743786,55.1730550924628
2024,V1 Legacy M15,2024-02-14 15:00:00+00:00,2024-02-14 16:45:00+00:00,-1,1987.5,1993.4359201278203,2.0,-1.0,-1.0334825933840492,stop,3,1,Ensemble REGIME-ROUTER,55.1730550924628,52.32203548936883
2024,V1 Legacy M15,2024-02-14 19:45:00+00:00,2024-02-15 07:45:00+00:00,-1,1989.81,1994.4984454969242,2.0,-1.0,-1.0424407194517962,stop,3,1,Ensemble REGIME-ROUTER,52.32203548936883,49.59490447343283
2024,Structural Frequency M15,2024-02-15 15:45:00+00:00,2024-02-16 09:00:00+00:00,-1,2001.58,2008.6714554531522,2.0,-0.48368068059644187,-0.5119059160678182,time_exit,4,2,Ensemble REGIME-ROUTER,49.59490447343283,48.325508223094396
2024,Structural Frequency M15,2024-02-16 14:00:00+00:00,2024-02-16 15:45:00+00:00,-1,2001.53,2008.066987079955,3.0,-1.0,-1.0306185399407854,stop,4,2,Ensemble REGIME-ROUTER,48.325508223094396,45.835249986755294
2024,Outcome First M15,2024-02-19 08:00:00+00:00,2024-02-19 13:00:00+00:00,-1,2020.87,2023.1974093410922,2.0,2.0,1.9131708391678304,target,2,1,Ensemble REGIME-ROUTER,45.835249986755294,50.21978317078669
2024,Structural Frequency M15,2024-02-19 13:30:00+00:00,2024-02-19 15:45:00+00:00,1,2018.11,2015.723457258448,3.0,-1.0,-1.0845620723594358,stop,4,2,Ensemble REGIME-ROUTER,50.21978317078669,47.4964595653292
2024,Structural Portfolio MTF,2024-02-19 16:45:00+00:00,2024-02-20 10:30:00+00:00,1,2016.42,2013.007097660852,3.0,3.0,2.940917735123258,target,1,0,Ensemble REGIME-ROUTER,47.4964595653292,54.48061857989126
2024,M15-0591 MTF,2024-02-21 02:30:00+00:00,2024-02-21 12:45:00+00:00,1,2027.56,2025.0874155519166,4.0,0.5662091748111229,0.4842075266339825,time_exit,0,0,Ensemble REGIME-ROUTER,54.48061857989126,55.79961485849419
2024,V1 Legacy M15,2024-02-21 13:15:00+00:00,2024-02-21 14:45:00+00:00,1,2030.82,2027.1763872509857,2.0,-1.0,-1.05573643907546,stop,3,1,Ensemble REGIME-ROUTER,55.79961485849419,52.85413052386975
2024,Structural Portfolio MTF,2024-02-21 19:30:00+00:00,2024-02-22 12:45:00+00:00,1,2024.79,2019.822493364188,3.0,0.716657321468884,0.6758966310773951,time_exit,1,0,Ensemble REGIME-ROUTER,52.85413052386975,54.640326961850164
2024,Structural Portfolio MTF,2024-02-22 16:00:00+00:00,2024-02-22 17:00:00+00:00,1,2023.23,2020.0445402104162,3.0,-1.0,-1.063514535848665,stop,1,0,Ensemble REGIME-ROUTER,54.640326961850164,51.7347878634776
2024,Structural Portfolio MTF,2024-02-22 19:00:00+00:00,2024-02-23 06:30:00+00:00,1,2022.64,2019.256834235995,2.0,-1.0,-1.0597854240995142,stop,1,0,Ensemble REGIME-ROUTER,51.7347878634776,48.9933991586479
2024,Structural Portfolio MTF,2024-02-23 09:00:00+00:00,2024-02-23 11:00:00+00:00,-1,2019.55,2022.8330048316514,3.0,-1.0,-1.0615152917391273,stop,1,0,Ensemble REGIME-ROUTER,48.9933991586479,46.393037038588716
2024,Structural Portfolio MTF,2024-02-26 12:45:00+00:00,2024-02-26 14:15:00+00:00,1,2033.0,2030.4787093222637,3.0,-1.0,-1.0806333049160888,stop,1,0,Ensemble REGIME-ROUTER,46.393037038588716,43.88634399158349
2024,Structural Portfolio MTF,2024-02-26 16:00:00+00:00,2024-02-27 09:15:00+00:00,1,2029.24,2024.7149966735835,3.0,1.739225240798317,1.694380190891867,time_exit,1,0,Ensemble REGIME-ROUTER,43.88634399158349,47.604351587083755
2024,Outcome First M15,2024-02-27 11:45:00+00:00,2024-02-27 14:15:00+00:00,1,2037.89,2034.3612607605353,3.0,-1.0,-1.0577512210936015,stop,2,1,Ensemble REGIME-ROUTER,47.604351587083755,45.08667353605341
2024,Structural Portfolio MTF,2024-02-27 18:15:00+00:00,2024-02-27 20:00:00+00:00,1,2034.89,2029.4151596326092,3.0,-1.0,-1.037168024334009,stop,1,0,Ensemble REGIME-ROUTER,45.08667353605341,42.74855073029436
2024,Structural Portfolio MTF,2024-02-28 14:45:00+00:00,2024-02-29 08:00:00+00:00,-1,2032.8,2038.1229734078177,3.0,-0.8453921624690025,-0.8835813444216023,time_exit,1,0,Ensemble REGIME-ROUTER,42.74855073029436,40.859959633976935
2024,Structural Frequency M15,2024-02-29 13:30:00+00:00,2024-02-29 14:00:00+00:00,1,2032.16,2027.8159177218104,3.0,3.0,2.953220038897448,target,4,2,Ensemble REGIME-ROUTER,40.859959633976935,46.89338221295701
2024,V1 Legacy M15,2024-03-01 02:15:00+00:00,2024-03-01 08:30:00+00:00,1,2045.03,2042.903965807722,2.0,-1.0,-1.0961898923087785,stop,3,1,Ensemble REGIME-ROUTER,46.89338221295701,44.32317963305622
2024,M15-0591 MTF,2024-03-01 10:45:00+00:00,2024-03-01 15:00:00+00:00,1,2053.28,2048.2062339413505,4.0,-1.0,-1.0404685587838567,stop,0,0,Ensemble REGIME-ROUTER,44.32317963305622,42.01733589138002
2024,M15-0591 MTF,2024-03-01 17:15:00+00:00,2024-03-04 04:30:00+00:00,1,2084.71,2076.0454462415746,4.0,-0.4812711786738189,-0.5053313906376817,time_exit,0,0,Ensemble REGIME-ROUTER,42.01733589138002,40.95570195253594
2024,V1 Legacy M15,2024-03-04 06:15:00+00:00,2024-03-04 08:00:00+00:00,1,2082.54,2080.2384874282793,2.0,2.0,1.9095142896202797,target,3,1,Ensemble REGIME-ROUTER,40.95570195253594,44.86597685852576
2024,V1 Legacy M15,2024-03-04 13:45:00+00:00,2024-03-04 14:00:00+00:00,1,2084.88,2080.8838444372655,2.0,2.0,1.9478278568671819,target,3,1,Ensemble REGIME-ROUTER,44.86597685852576,49.23553683605551
2024,M15-0591 MTF,2024-03-04 14:45:00+00:00,2024-03-05 02:00:00+00:00,1,2098.3,2091.74226569767,4.0,2.1882557814062418,2.1562584496562436,time_exit,0,0,Ensemble REGIME-ROUTER,49.23553683605551,54.543763952360806
2024,V1 Legacy M15,2024-03-05 05:00:00+00:00,2024-03-05 09:30:00+00:00,1,2115.96,2112.1174228070836,2.0,2.0,1.944933832327412,target,3,1,Ensemble REGIME-ROUTER,54.543763952360806,59.84796454503215
2024,V1 Legacy M15,2024-03-05 13:15:00+00:00,2024-03-06 06:30:00+00:00,1,2127.28,2120.839010369176,3.0,-0.22512068534640667,-0.2581479082101042,time_exit,3,1,Ensemble REGIME-ROUTER,59.84796454503215,59.07548320213552
2024,M15-0591 MTF,2024-03-06 07:30:00+00:00,2024-03-06 08:15:00+00:00,1,2129.56,2126.7705512810044,4.0,-1.0,-1.0763434002388406,stop,0,0,Ensemble REGIME-ROUTER,59.07548320213552,55.896207879108566
2024,Outcome First M15,2024-03-06 10:00:00+00:00,2024-03-06 14:45:00+00:00,1,2128.71,2124.043986684383,3.0,3.0,2.954378398516882,target,2,2,Ensemble REGIME-ROUTER,55.896207879108566,64.15313533496095
2024,V1 Legacy M15,2024-03-06 18:30:00+00:00,2024-03-06 19:15:00+00:00,1,2150.73,2141.407847294199,3.0,-1.0,-1.0230711732351443,stop,3,1,Ensemble REGIME-ROUTER,64.15313533496095,60.871474163268374
2024,V1 Legacy M15,2024-03-06 21:45:00+00:00,2024-03-07 04:15:00+00:00,1,2147.67,2143.3201282231307,2.0,2.0,1.950626820509507,target,3,1,Ensemble REGIME-ROUTER,60.871474163268374,66.80835066860952
2024,Outcome First M15,2024-03-07 13:00:00+00:00,2024-03-07 14:45:00+00:00,1,2158.52,2153.6928971274833,3.0,-1.0,-1.044716677000808,stop,2,2,Ensemble REGIME-ROUTER,66.80835066860952,63.3185607632888
2024,V1 Legacy M15,2024-03-07 19:45:00+00:00,2024-03-08 03:00:00+00:00,1,2159.68,2155.692824463465,2.0,-1.0,-1.05416566138638,stop,3,1,Ensemble REGIME-ROUTER,63.3185607632888,59.981148139035504
2024,Structural Portfolio MTF,2024-03-08 03:45:00+00:00,2024-03-08 10:00:00+00:00,1,2157.76,2153.7702007326757,3.0,3.0,2.9459180812009387,target,1,0,Ensemble REGIME-ROUTER,59.981148139035504,68.81612558073435
2024,V1 Legacy M15,2024-03-08 16:45:00+00:00,2024-03-11 09:00:00+00:00,1,2177.8,2167.2737361152867,3.0,-0.04465022016812658,-0.06533942218559326,time_exit,3,1,Ensemble REGIME-ROUTER,68.81612558073435,68.59130528660953
2024,Structural Portfolio MTF,2024-03-11 10:00:00+00:00,2024-03-11 13:15:00+00:00,1,2180.57,2175.6766616685486,4.0,-1.0,-1.0445620117044545,stop,1,3,Ensemble REGIME-ROUTER,68.59130528660953,65.00891169482877
2024,Structural Portfolio MTF,2024-03-11 14:00:00+00:00,2024-03-12 05:45:00+00:00,1,2181.85,2174.4252515037538,4.0,-1.0,-1.0293861805703333,stop,1,3,Ensemble REGIME-ROUTER,65.00891169482877,61.66294792920008
2024,M15-0591 MTF,2024-03-12 06:15:00+00:00,2024-03-12 09:15:00+00:00,-1,2176.23,2178.86571996189,3.0,-1.0,-1.082566814057112,stop,0,3,Ensemble REGIME-ROUTER,61.66294792920008,58.32523487494589
2024,V1 Legacy M15,2024-03-13 23:30:00+00:00,2024-03-14 03:00:00+00:00,1,2175.91,2172.8677355218438,3.0,-1.0,-1.0715227099952473,stop,3,1,Ensemble REGIME-ROUTER,58.32523487494589,55.20039418823033
2024,Structural Frequency M15,2024-03-14 08:30:00+00:00,2024-03-14 12:00:00+00:00,1,2169.7,2167.3694750794084,2.0,-1.0,-1.093099197559724,stop,4,2,Ensemble REGIME-ROUTER,55.20039418823033,52.183418858623575
2024,Structural Portfolio MTF,2024-03-18 11:00:00+00:00,2024-03-19 04:15:00+00:00,1,2158.22,2153.5735358379707,3.0,0.6628696343275639,0.6164209816587892,time_exit,1,0,Ensemble REGIME-ROUTER,52.183418858623575,53.791766572580805
2024,Structural Portfolio MTF,2024-03-19 13:45:00+00:00,2024-03-19 22:30:00+00:00,-1,2151.74,2158.942182595743,3.0,-1.0,-1.0298762211509578,stop,1,0,Ensemble REGIME-ROUTER,53.791766572580805,51.02182350824061
2024,Structural Portfolio MTF,2024-03-20 01:15:00+00:00,2024-03-20 08:15:00+00:00,1,2157.95,2154.99038996935,2.0,-1.0,-1.0729133222840905,stop,1,0,Ensemble REGIME-ROUTER,51.02182350824061,48.28472379977966
2024,Outcome First M15,2024-03-20 12:00:00+00:00,2024-03-20 12:45:00+00:00,1,2153.98,2152.1925398662493,2.0,-1.0,-1.1205050652223583,stop,2,1,Ensemble REGIME-ROUTER,48.28472379977966,45.57955992025388
2024,M15-0591 MTF,2024-03-20 20:30:00+00:00,2024-03-20 22:30:00+00:00,1,2185.99,2179.8974742992095,4.0,4.0,3.964120134943108,target,0,0,Ensemble REGIME-ROUTER,45.57955992025388,54.61370248134009
2024,Structural Frequency M15,2024-03-22 14:30:00+00:00,2024-03-22 17:00:00+00:00,-1,2174.8,2180.3910721900415,2.0,2.0,1.9611022729437533,target,4,2,Ensemble REGIME-ROUTER,54.61370248134009,59.96885528484159
2024,Structural Portfolio MTF,2024-03-25 00:30:00+00:00,2024-03-25 01:30:00+00:00,-1,2164.82,2169.6081745862302,3.0,-1.0,-1.0452118017213832,stop,1,0,Ensemble REGIME-ROUTER,59.96885528484159,56.83484752086968
2024,Structural Portfolio MTF,2024-03-25 03:15:00+00:00,2024-03-25 06:45:00+00:00,-1,2173.8,2178.54528927097,2.0,2.0,1.9541903585667868,target,1,0,Ensemble REGIME-ROUTER,56.83484752086968,62.38815307366453
2024,M15-0591 MTF,2024-03-25 12:15:00+00:00,2024-03-25 23:30:00+00:00,1,2173.91,2167.6257297175825,3.0,-0.28802071181822403,-0.3226135905822447,time_exit,0,3,Ensemble REGIME-ROUTER,62.38815307366453,61.38178977002005
2024,V1 Legacy M15,2024-03-27 08:00:00+00:00,2024-03-27 09:00:00+00:00,1,2180.57,2176.8383493657925,2.0,-1.0,-1.0584344627551932,stop,3,1,Ensemble REGIME-ROUTER,61.38178977002005,58.13335968611088
2024,V1 Legacy M15,2024-03-28 05:45:00+00:00,2024-03-28 07:30:00+00:00,1,2197.84,2194.214665589729,3.0,-1.0,-1.060624476290331,stop,3,1,Ensemble REGIME-ROUTER,58.13335968611088,55.05047647750694
2024,Outcome First M15,2024-03-28 08:45:00+00:00,2024-03-28 11:00:00+00:00,1,2196.25,2190.6269658740453,3.0,3.0,2.9609419051920285,target,2,2,Ensemble REGIME-ROUTER,55.05047647750694,63.20053961265885
2024,V1 Legacy M15,2024-03-28 12:15:00+00:00,2024-03-28 12:45:00+00:00,1,2213.86,2206.890737588885,3.0,-1.0,-1.0317660588654132,stop,3,1,Ensemble REGIME-ROUTER,63.20053961265885,59.94013102894283
2024,V1 Legacy M15,2024-03-28 16:30:00+00:00,2024-03-31 22:15:00+00:00,1,2219.02,2211.7345224580076,3.0,3.0,2.9695418730315217,target,3,1,Ensemble REGIME-ROUTER,59.94013102894283,68.83986747721491
2024,M15-0591 MTF,2024-04-01 01:45:00+00:00,2024-04-01 09:45:00+00:00,1,2258.97,2249.4658196168507,4.0,-1.0,-1.023768172624387,stop,0,0,Ensemble REGIME-ROUTER,68.83986747721491,65.31606421067225
2024,Outcome First M15,2024-04-01 12:45:00+00:00,2024-04-01 14:00:00+00:00,1,2252.18,2243.266028191719,3.0,-1.0,-1.0252657294463041,stop,2,2,Ensemble REGIME-ROUTER,65.31606421067225,61.967748099796424
2024,V1 Legacy M15,2024-04-02 03:00:00+00:00,2024-04-02 14:15:00+00:00,1,2254.23,2247.4938726505293,2.0,2.0,1.9665352229396744,target,3,1,Ensemble REGIME-ROUTER,61.967748099796424,68.06083606602157
2024,Structural Portfolio MTF,2024-04-02 17:00:00+00:00,2024-04-03 10:15:00+00:00,1,2260.28,2250.372105118924,4.0,1.0516865716754435,1.0288736530168383,time_exit,1,3,Ensemble REGIME-ROUTER,68.06083606602157,71.56213611755295
2024,Outcome First M15,2024-04-03 13:00:00+00:00,2024-04-04 01:15:00+00:00,1,2274.93,2265.0754767422072,3.0,3.0,2.976914864976334,target,2,2,Ensemble REGIME-ROUTER,71.56213611755295,82.2138554564431
2024,Structural Frequency M15,2024-04-04 13:30:00+00:00,2024-04-04 19:00:00+00:00,1,2289.87,2282.5554080833826,2.0,2.0,1.968694494154925,target,4,2,Ensemble REGIME-ROUTER,82.2138554564431,90.30655368546051
2024,Structural Portfolio MTF,2024-04-04 20:30:00+00:00,2024-04-05 01:15:00+00:00,1,2291.37,2279.440616656739,3.0,-1.0,-1.019207782448323,stop,1,0,Ensemble REGIME-ROUTER,90.30655368546051,85.70449656934508
2024,V1 Legacy M15,2024-04-05 09:45:00+00:00,2024-04-05 12:45:00+00:00,1,2292.3,2284.527268097073,3.0,-1.0,-1.029491561379297,stop,3,1,Ensemble REGIME-ROUTER,85.70449656934508,81.292893769825
2024,M15-0591 MTF,2024-04-05 15:15:00+00:00,2024-04-07 22:30:00+00:00,1,2324.01,2309.5001754998666,4.0,-1.0,-1.0160168029598056,stop,0,0,Ensemble REGIME-ROUTER,81.292893769825,77.16314646825657
2024,Outcome First M15,2024-04-08 08:15:00+00:00,2024-04-08 12:15:00+00:00,1,2340.47,2333.2593820179154,3.0,-1.0,-1.032458660350821,stop,2,2,Ensemble REGIME-ROUTER,77.16314646825657,73.17975852670305
2024,M15-0591 MTF,2024-04-08 18:00:00+00:00,2024-04-09 05:15:00+00:00,1,2338.01,2331.8013393151837,4.0,1.2434243699094834,1.2057671340145073,time_exit,0,0,Ensemble REGIME-ROUTER,73.17975852670305,77.59164591203387
2024,V1 Legacy M15,2024-04-09 09:15:00+00:00,2024-04-09 11:45:00+00:00,1,2359.48,2351.0849005514733,3.0,-1.0,-1.0281054443067268,stop,3,1,Ensemble REGIME-ROUTER,77.59164591203387,73.60302623228978
2024,V1 Legacy M15,2024-04-09 14:15:00+00:00,2024-04-09 14:45:00+00:00,1,2361.43,2347.605804072018,3.0,-1.0,-1.0170818614862092,stop,3,1,Ensemble REGIME-ROUTER,73.60302623228978,69.86001108572201
2024,V1 Legacy M15,2024-04-10 00:00:00+00:00,2024-04-10 01:00:00+00:00,1,2354.8,2351.1704925578715,2.0,-1.0,-1.064879326948533,stop,3,1,Ensemble REGIME-ROUTER,69.86001108572201,66.14038700644296
